generation,best_distance_so_far,generation_best_distance,avg_distance,worst_distance,best_fitness,avg_fitness,worst_fitness,unique_pct,hamming_pct,no_improve
181,1689.9621913359083,1689.9621913359083,1716.7738368901983,2030.262154697216,0.0005917292144917771,0.0005834361726719146,0.0004925472297685296,15.0,11.53125,65
182,1689.9621913359083,1689.9621913359083,1714.6244325641337,2014.6108532112335,0.0005917292144917771,0.0005840720487256667,0.0004963737777973485,15.0,7.9375,66
183,1689.9621913359083,1689.9621913359083,1716.8512562874184,2036.8492089580259,0.0005917292144917771,0.0005833896589064638,0.0004909543600979481,17.0,15.312500000000002,67
184,1689.9621913359083,1689.9621913359083,1716.180827717609,2006.869680343888,0.0005917292144917771,0.0005835441269821319,0.0004982884587845505,18.0,8.0,68
185,1689.9621913359083,1689.9621913359083,1705.3238352740968,1927.5197965032426,0.0005917292144917771,0.0005868662515178941,0.0005188014161069174,12.0,6.812500000000001,69
186,1689.9621913359083,1689.9621913359083,1705.0529338419444,1923.787448538501,0.0005917292144917771,0.0005868814547951732,0.0005198079448744186,14.000000000000002,6.0625,70
187,1689.9621913359083,1689.9621913359083,1703.9118136444513,1958.6744979348528,0.0005917292144917771,0.0005873074197547328,0.0005105493541955843,10.0,6.4375,71
188,1689.9621913359083,1689.9621913359083,1716.5315999157929,2057.4957653999118,0.0005917292144917771,0.0005835965275418573,0.0004860277317779224,14.000000000000002,7.4375,72
189,1689.9621913359083,1689.9621913359083,1709.4856969557322,1999.4243142323558,0.0005917292144917771,0.0005855464287275507,0.0005001439628806015,16.0,8.125,73
190,1689.9621913359083,1689.9621913359083,1714.9246745012754,2107.918382769757,0.0005917292144917771,0.0005840710592011915,0.0004744016695210097,14.000000000000002,5.0625,74
191,1689.9621913359083,1689.9621913359083,1717.1955518133361,2050.872295950529,0.0005917292144917771,0.0005832339058101671,0.00048759740037178866,19.0,10.78125,75
192,1689.9621913359083,1689.9621913359083,1713.1585279426033,2189.744705397837,0.0005917292144917771,0.0005848107926156494,0.0004566742403965843,13.0,13.0625,76
193,1689.9621913359083,1689.9621913359083,1717.3072573551697,2022.422797501562,0.0005917292144917771,0.0005832789381014755,0.0004944564515567014,17.0,4.625,77
194,1689.9621913359083,1689.9621913359083,1726.3615990727353,2085.8880942238393,0.0005917292144917771,0.0005805827355385299,0.000479412104018984,20.0,14.59375,78
195,1689.9621913359083,1689.9621913359083,1719.8349922577984,1958.9849622817997,0.0005917292144917771,0.0005823031951327933,0.0005104684411845678,22.0,18.0,79
196,1689.9621913359083,1689.9621913359083,1708.5101811828242,1949.3239150187842,0.0005917292144917771,0.0005858840475064341,0.0005129983746135713,13.0,4.125,80
197,1689.9621913359083,1689.9621913359083,1720.9135694950323,2134.146436776158,0.0005917292144917771,0.0005823134320984235,0.0004685714076446411,18.0,17.75,81
198,1689.9621913359083,1689.9621913359083,1715.975882791947,2027.9212081167711,0.0005917292144917771,0.0005837400529869133,0.0004931158054846961,14.000000000000002,7.3125,82
199,1689.9621913359083,1689.9621913359083,1715.989848386178,2088.8074348296477,0.0005917292144917771,0.0005835694914988118,0.00047874207230670564,20.0,8.5625,83
200,1689.9621913359083,1689.9621913359083,1714.3676606770046,1995.2216391926756,0.0005917292144917771,0.0005840558155412782,0.0005011974511286017,16.0,6.75,84
201,1689.9621913359083,1689.9621913359083,1719.3344531328155,2068.039417760723,0.0005917292144917771,0.0005826154282008318,0.0004835497773455408,21.0,11.5,85
202,1689.9621913359083,1689.9621913359083,1719.944010010978,2124.4466477756496,0.0005917292144917771,0.000582534519089536,0.0004707108088814682,17.0,7.9375,86
203,1689.9621913359083,1689.9621913359083,1707.303539406407,2095.187777226958,0.0005917292144917771,0.0005863616506013118,0.0004772841894503263,13.0,5.5625,87
204,1689.9621913359083,1689.9621913359083,1717.716679798269,2036.680256862716,0.0005917292144917771,0.0005831116184967369,0.000490995087044439,16.0,12.25,88
205,1689.9621913359083,1689.9621913359083,1711.1703545785776,1999.2874713212404,0.0005917292144917771,0.000585137869980512,0.0005001781956544467,13.0,8.0625,89
206,1689.9621913359083,1689.9621913359083,1715.2812636310746,1979.4897933027232,0.0005917292144917771,0.0005838400373341644,0.0005051806800839965,15.0,9.25,90
207,1689.9621913359083,1689.9621913359083,1717.6594310435719,2044.4170711864867,0.0005917292144917771,0.0005832087190078431,0.0004891369838834524,16.0,11.4375,91
208,1689.9621913359083,1689.9621913359083,1713.3061566686872,1988.8571002662684,0.0005917292144917771,0.0005844014570183335,0.000502801332416552,18.0,8.09375,92
209,1689.9621913359083,1689.9621913359083,1723.119670936933,2048.682162384337,0.0005917292144917771,0.000581462919693822,0.00048811866396891946,20.0,17.5,93
210,1689.9621913359083,1689.9621913359083,1713.2787369152898,2073.335190695173,0.0005917292144917771,0.0005845377100873957,0.00048231468046645534,14.000000000000002,7.75,94
211,1689.9621913359083,1689.9621913359083,1718.3842322679736,2081.9422077113663,0.0005917292144917771,0.0005830156262109637,0.00048032072950731795,15.0,6.5,95
212,1689.9621913359083,1689.9621913359083,1712.9099633713736,1992.7217308851712,0.0005917292144917771,0.0005846408469102307,0.0005018262131139592,14.000000000000002,6.75,96
213,1689.9621913359083,1689.9621913359083,1725.2344045793964,2107.760707321494,0.0005917292144917771,0.0005809750920929356,0.0004744371581301477,18.0,13.65625,97
214,1689.9621913359083,1689.9621913359083,1716.7084340668794,2072.9287797581787,0.0005917292144917771,0.0005836279867669815,0.00048240924134241426,13.0,9.125,98
215,1689.9621913359083,1689.9621913359083,1719.2363972854766,2093.410808510078,0.0005917292144917771,0.0005827716726155903,0.000477689326879763,16.0,8.9375,99
216,1689.9621913359083,1689.9621913359083,1722.1764130061151,1997.9785345344296,0.0005917292144917771,0.0005818302504082519,0.0005005058776735157,18.0,9.5625,100
217,1689.9621913359083,1689.9621913359083,1726.6377034128693,2052.931488392182,0.0005917292144917771,0.000580394531072511,0.0004871083159151994,22.0,11.6875,101
218,1689.9621913359083,1689.9621913359083,1727.2892396558739,2039.6488652765204,0.0005917292144917771,0.000580235226269385,0.0004902804678904508,22.0,17.65625,102
219,1689.9621913359083,1689.9621913359083,1718.9636801440577,2106.8385714743476,0.0005917292144917771,0.0005827174534606588,0.00047464481310507245,19.0,9.4375,103
220,1689.9621913359083,1689.9621913359083,1706.169215205184,2001.8963417043387,0.0005917292144917771,0.0005866947393244866,0.0004995263636620852,11.0,8.125,104
221,1689.9621913359083,1689.9621913359083,1730.6616597230636,2051.8275904097263,0.0005917292144917771,0.0005791706906326914,0.00048737038368818847,22.0,18.25,105
222,1689.9621913359083,1689.9621913359083,1713.3144363686415,2035.7599056191884,0.0005917292144917771,0.0005845438339995472,0.0004912170621102018,13.0,12.0625,106
223,1689.9621913359083,1689.9621913359083,1715.301834045087,2019.6633373313289,0.0005917292144917771,0.0005838651992214984,0.0004951320259748559,15.0,6.5625,107
224,1689.9621913359083,1689.9621913359083,1729.1125165356807,2000.8574664519483,0.0005917292144917771,0.0005795148527941434,0.0004997857252537159,24.0,17.6875,108
225,1689.140291844037,1689.140291844037,1724.3730076975835,2113.78486015802,0.0005920171372552471,0.0005812611869061954,0.00047308504230900904,19.0,20.90625,0
226,1689.140291844037,1689.140291844037,1715.878491486457,2008.1998988040511,0.0005920171372552471,0.0005836633544804631,0.0004979583957730166,19.0,12.1875,1
227,1689.140291844037,1689.140291844037,1712.2626799076638,2027.4200207123872,0.0005920171372552471,0.0005848115443326242,0.0004932377059434498,16.0,9.4375,2
228,1689.140291844037,1689.140291844037,1720.0634314522476,2009.6136894148838,0.0005920171372552471,0.0005823970574513622,0.00049760807525707,19.0,15.968750000000002,3
229,1689.140291844037,1689.140291844037,1724.679939670593,1992.0818362831967,0.0005920171372552471,0.000580883537119965,0.0005019874092450881,23.0,8.53125,4
230,1689.140291844037,1689.140291844037,1710.0311555956227,2007.3779993121798,0.0005920171372552471,0.0005854458828753272,0.0004981622795221655,16.0,8.78125,5
231,1689.140291844037,1689.140291844037,1721.5962737245209,2142.2170606424033,0.0005920171372552471,0.0005820106852825077,0.0004668061039996207,22.0,7.875,6
232,1689.140291844037,1689.140291844037,1715.0394928215467,2068.9038292150335,0.0005920171372552471,0.0005840647475964181,0.00048334774477139974,17.0,12.687499999999998,7
233,1689.140291844037,1689.140291844037,1721.736916964593,2103.7828474224298,0.0005920171372552471,0.0005820369025147881,0.000475334230063339,17.0,20.96875,8
234,1689.140291844037,1689.140291844037,1704.9161436703953,1996.466055658951,0.0005920171372552471,0.0005871004328323895,0.0005008850499438823,10.0,9.625,9
235,1689.140291844037,1689.140291844037,1721.158345469155,2015.2601151410545,0.0005920171372552471,0.0005821674096427337,0.0004962138596833225,18.0,14.3125,10
236,1689.140291844037,1689.140291844037,1714.2940833699188,1994.4193780157455,0.0005920171372552471,0.0005841973167365442,0.0005013990593066253,16.0,12.375,11
237,1689.140291844037,1689.140291844037,1718.1176402543147,2344.768805296485,0.0005920171372552471,0.0005834108196184916,0.00042648127940850624,13.0,8.875,12
238,1689.140291844037,1689.140291844037,1710.031706137139,2049.0556782713243,0.0005920171372552471,0.0005856108902527478,0.0004880296863595452,13.0,10.5,13
239,1689.140291844037,1689.140291844037,1718.069675550049,2207.405820148484,0.0005920171372552471,0.0005831959016874412,0.00045302045997719316,19.0,6.4375,14
240,1689.140291844037,1689.140291844037,1711.8741216751412,2075.604584655952,0.0005920171372552471,0.0005851004302655183,0.0004817873343470946,11.0,8.375,15
241,1689.140291844037,1689.140291844037,1717.8322252003843,2027.9325998672862,0.0005920171372552471,0.0005831551098493035,0.0004931130354457749,16.0,1.625,16
242,1689.140291844037,1689.140291844037,1713.8114597667538,2052.291220379441,0.0005920171372552471,0.0005844859814659728,0.00048726028259045667,13.0,7.625,17
243,1689.140291844037,1689.140291844037,1717.8129316518246,2060.0285043457993,0.0005920171372552471,0.000583166452138031,0.0004854301762768901,18.0,10.5,18
244,1689.140291844037,1689.140291844037,1726.4668356144698,2067.3695130361007,0.0005920171372552471,0.0005804827158934588,0.0004837064654839657,22.0,8.84375,19
245,1689.140291844037,1689.140291844037,1708.4889830231498,1987.7270661719817,0.0005920171372552471,0.0005858948021205808,0.000503087177821564,15.0,10.0,20
246,1689.140291844037,1689.140291844037,1709.7193173347378,2051.005690917855,0.0005920171372552471,0.0005856773310338803,0.00048756568761761207,14.000000000000002,10.875,21
247,1689.140291844037,1689.140291844037,1704.4721529390831,1981.9470711500592,0.0005920171372552471,0.0005872518251191484,0.0005045543418168741,10.0,6.6875,22
248,1689.140291844037,1689.140291844037,1715.4011609624215,2069.194212717144,0.0005920171372552471,0.0005840147205424523,0.00048327991343396343,16.0,7.5,23
249,1689.140291844037,1689.140291844037,1720.641559214274,2033.3058749816382,0.0005920171372552471,0.0005824099067814112,0.000491809920142502,16.0,11.75,24
250,1689.140291844037,1689.140291844037,1719.6903484466575,2060.0456397402795,0.0005920171372552471,0.0005826723482996512,0.00048542613848403604,20.0,14.3125,25
