generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
46,1742.4974373373038,1742.4974373373036,1833.7776378838216,2377.6288876844674,43.333333333333336,0.38921875000000006,4
47,1742.4974373373038,1742.4974373373036,1788.8654941626364,2116.197154044212,28.888888888888886,0.29500000000000004,5
48,1734.9835719589678,1734.9835719589678,1765.3053810164624,2043.7974587562928,16.666666666666664,0.09640625,0
49,1734.9835719589678,1734.9835719589678,1766.593177275478,2149.030421050983,15.555555555555555,0.12,1
50,1734.9835719589678,1734.9835719589678,1765.6122992343398,2047.3662604376268,17.77777777777778,0.09562500000000003,2
51,1734.9835719589678,1734.9835719589678,1755.1483502984452,2050.287538700898,12.222222222222221,0.14687499999999992,3
52,1734.9835719589678,1734.9835719589678,1767.086446492287,2121.43395668219,14.444444444444443,0.14171874999999995,4
53,1734.9835719589678,1734.9835719589678,1757.847522949996,2026.764389815361,16.666666666666664,0.10625,5
54,1734.9835719589678,1734.9835719589678,1754.7470711283531,2062.8168830092154,13.333333333333334,0.06125000000000001,6
55,1734.9835719589678,1734.9835719589678,1763.1040769641459,2015.423467860792,18.88888888888889,0.1140625,7
56,1734.9835719589678,1734.9835719589678,1769.3600746887362,2102.953959301213,18.88888888888889,0.16218750000000004,8
57,1734.9835719589678,1734.9835719589678,1763.5190308392685,2238.6674332138787,14.444444444444443,0.11593749999999999,9
58,1722.9008484477386,1722.9008484477386,1750.745753307008,2091.5844015763732,11.11111111111111,0.050937500000000004,0
59,1722.9008484477386,1722.9008484477386,1755.6467708598227,2078.747370895523,14.444444444444443,0.0665625,1
60,1722.9008484477386,1722.9008484477386,1760.194826712263,2055.3167485164176,18.88888888888889,0.08750000000000002,2
61,1722.9008484477386,1722.9008484477386,1759.1075910001362,2114.026704150265,16.666666666666664,0.0796875,3
62,1722.9008484477386,1722.9008484477386,1755.685862462672,2055.9238527697767,20.0,0.1573437500000001,4
63,1722.9008484477386,1722.9008484477386,1742.1200351533203,1975.364927612367,14.444444444444443,0.0875,5
64,1722.9008484477386,1722.9008484477386,1746.3927466598366,2065.030878486642,15.555555555555555,0.11374999999999999,6
65,1722.9008484477386,1722.9008484477386,1755.195843947381,2109.7300845803443,18.88888888888889,0.1140625,7
66,1722.9008484477386,1722.9008484477386,1742.360107679231,2022.1392423508933,11.11111111111111,0.039375,8
67,1722.9008484477386,1722.9008484477386,1731.8672272981325,1927.0744183006284,7.777777777777778,0.034375,9
68,1722.9008484477386,1722.9008484477386,1759.7009831925368,2108.205392127342,20.0,0.133125,10
69,1722.9008484477386,1722.9008484477386,1748.4520795263286,2012.896169997755,16.666666666666664,0.08109374999999999,11
70,1722.9008484477386,1722.9008484477386,1757.077967004181,2022.1392423508933,22.22222222222222,0.129375,12
71,1722.9008484477386,1722.9008484477386,1744.367575890111,2001.9062142359865,15.555555555555555,0.08375,13
72,1722.9008484477386,1722.9008484477386,1748.7867974777946,2097.943832821101,16.666666666666664,0.10124999999999999,14
73,1722.9008484477386,1722.9008484477386,1750.3417703745208,2097.3284197081484,14.444444444444443,0.1046875,15
74,1683.9054668154913,1683.9054668154913,1758.5783550045585,2034.4029298152254,20.0,0.0965625,0
75,1683.9054668154913,1683.9054668154913,1737.2024275092654,2021.60193151794,13.333333333333334,0.07812500000000001,1
76,1683.9054668154913,1683.9054668154913,1760.2077612241721,2011.7597679922092,24.444444444444443,0.17921875000000004,2
77,1683.9054668154913,1683.9054668154913,1751.9389620580878,2033.0841353355866,30.0,0.2740625,3
78,1683.9054668154913,1683.9054668154913,1758.6407381751565,2277.3941472103515,32.22222222222222,0.3150000000000001,4
79,1683.9054668154913,1683.9054668154913,1754.3064761872338,2120.659152410739,33.33333333333333,0.25468750000000007,5
80,1683.9054668154913,1683.9054668154913,1734.511345649773,2047.6062787944256,27.77777777777778,0.16749999999999995,6
81,1683.9054668154913,1683.9054668154913,1712.2137758071221,2016.834000612262,14.444444444444443,0.09531250000000001,7
82,1683.9054668154913,1683.9054668154913,1707.760648430865,1994.4971885303935,17.77777777777778,0.11453125,8
83,1683.9054668154913,1683.9054668154913,1706.9694956519393,1982.6065498856933,16.666666666666664,0.12578124999999998,9
84,1683.9054668154913,1683.9054668154913,1711.8161362031688,2038.7099953685897,17.77777777777778,0.11718749999999997,10
85,1683.9054668154913,1683.9054668154913,1706.010149470871,1957.6984318845962,15.555555555555555,0.1234375,11
86,1683.9054668154913,1683.9054668154913,1708.0709869897426,1973.1155509204616,14.444444444444443,0.07718749999999999,12
87,1683.9054668154913,1683.9054668154913,1713.307162269993,2012.2642683156296,17.77777777777778,0.09999999999999999,13
88,1683.9054668154913,1683.9054668154913,1706.2665318731354,1995.8963371218313,16.666666666666664,0.11781249999999999,14
89,1683.9054668154913,1683.9054668154913,1714.1939623018823,2080.7271313784695,18.88888888888889,0.16031249999999997,15
90,1683.9054668154913,1683.9054668154913,1711.2692279453593,2084.0403046142055,15.555555555555555,0.09906250000000001,16
91,1683.9054668154913,1683.9054668154913,1715.1114875145897,2058.948451188854,17.77777777777778,0.13515624999999998,17
92,1683.9054668154913,1683.9054668154913,1695.5095734443046,1950.0511124662974,7.777777777777778,0.0421875,18
93,1683.9054668154913,1683.9054668154913,1713.6821515237973,2003.5758802630653,16.666666666666664,0.1328125,19
94,1681.073991713471,1681.073991713471,1699.953294584386,1965.7156381251193,11.11111111111111,0.05781250000000001,0
95,1681.073991713471,1681.073991713471,1700.802030457095,2014.3198955954847,12.222222222222221,0.06125000000000001,1
96,1681.073991713471,1681.073991713471,1708.9696361510219,2010.5621641920084,16.666666666666664,0.10296875000000003,2
97,1681.073991713471,1681.073991713471,1696.074576258012,1946.5030963187592,13.333333333333334,0.11656250000000001,3
98,1681.073991713471,1681.073991713471,1703.6876336940322,1972.5549153711172,15.555555555555555,0.09062500000000004,4
99,1681.073991713471,1681.073991713471,1707.2421491026632,1993.0864223862109,14.444444444444443,0.09500000000000006,5
100,1681.073991713471,1681.073991713471,1701.8513021760689,2001.1678700258649,16.666666666666664,0.10765624999999998,6
101,1680.4511454065453,1680.4511454065453,1701.8402192488404,1960.430885845557,15.555555555555555,0.11187499999999999,0
102,1680.4511454065453,1680.4511454065453,1710.036166593433,2011.8386892419826,18.88888888888889,0.09968750000000001,1
103,1680.4511454065453,1680.4511454065453,1708.8743492431333,2025.6712539824512,18.88888888888889,0.10218750000000003,2
104,1680.4511454065453,1680.4511454065453,1714.0135140593889,2076.552725949359,22.22222222222222,0.1632812500000001,3
105,1680.4511454065453,1680.4511454065453,1713.7576691596867,2008.6295199376636,18.88888888888889,0.084375,4
106,1680.4511454065453,1680.4511454065453,1710.055717908897,2028.4922811047065,16.666666666666664,0.138125,5
107,1680.4511454065453,1680.4511454065453,1710.3207679311927,2006.8570072967073,16.666666666666664,0.1190625,6
108,1680.4511454065453,1680.4511454065453,1711.7389002639538,2068.566971182059,16.666666666666664,0.09781250000000001,7
109,1680.4511454065453,1680.4511454065453,1706.8664251952648,2053.4257435421855,17.77777777777778,0.10046874999999997,8
110,1680.4511454065453,1680.4511454065453,1706.3154633503016,1945.8527687026049,18.88888888888889,0.12265625,9
111,1680.4511454065453,1680.4511454065453,1708.4282274601796,1984.905703297738,16.666666666666664,0.0684375,10
112,1680.4511454065453,1680.4511454065453,1701.6614018795026,2024.309871671092,16.666666666666664,0.042812499999999996,11
113,1680.4511454065453,1680.4511454065453,1716.2340031148526,2000.121558854119,21.11111111111111,0.15359375,12
114,1680.4511454065453,1680.4511454065453,1701.3182692036653,1941.1636695315947,13.333333333333334,0.05781249999999999,13
115,1680.4511454065453,1680.4511454065453,1706.0092512361712,2057.624768395017,14.444444444444443,0.06015625000000001,14
116,1680.4511454065453,1680.4511454065453,1702.8595332568705,2025.6311793496875,15.555555555555555,0.0953125,15
117,1680.4511454065453,1680.4511454065453,1709.2882300194462,2024.309871671092,16.666666666666664,0.09265625000000001,16
118,1680.4511454065453,1680.4511454065453,1708.4275214783952,2008.2570036586567,17.77777777777778,0.15031250000000002,17
119,1680.4511454065453,1680.4511454065453,1704.4609743550848,1965.2822705589113,16.666666666666664,0.12593750000000004,18
120,1680.4511454065453,1680.4511454065453,1708.9183705921084,2020.3532512353129,13.333333333333334,0.095,19
121,1680.4511454065453,1680.4511454065453,1705.9826852667966,2008.2570036586567,17.77777777777778,0.10671874999999997,20
122,1680.4511454065453,1680.4511454065453,1698.102847336208,1983.954445801823,13.333333333333334,0.08468750000000001,21
123,1680.4511454065453,1680.4511454065453,1713.0705214573416,2009.9508425887457,17.77777777777778,0.1503125,22
124,1680.4511454065453,1680.4511454065453,1692.570469431403,1889.7782820575799,11.11111111111111,0.09984375,23
125,1680.4511454065453,1680.4511454065453,1718.5500494832936,2050.19283605066,18.88888888888889,0.08625000000000001,24
126,1680.4511454065453,1680.4511454065453,1707.3758759936202,2082.8958687118734,15.555555555555555,0.11609375000000002,25
127,1680.4511454065453,1680.4511454065453,1701.088660878592,2036.0617849737841,14.444444444444443,0.09390625000000001,26
128,1680.4511454065453,1680.4511454065453,1694.763393847856,1960.8730621013915,8.88888888888889,0.0821875,27
129,1680.4511454065453,1680.4511454065453,1711.2918151571203,1969.3939033840275,22.22222222222222,0.15687500000000004,28
130,1680.4511454065453,1680.4511454065453,1693.163763075809,1938.2060480703683,13.333333333333334,0.063125,29
131,1680.4511454065453,1680.4511454065453,1711.8506215539849,1980.074047140307,18.88888888888889,0.11437499999999998,30
132,1680.4511454065453,1680.4511454065453,1701.633440006126,2012.8670454752246,16.666666666666664,0.05093749999999999,31
133,1680.4511454065453,1680.4511454065453,1700.4734140206222,2032.2902863305076,13.333333333333334,0.060312500000000005,32
134,1680.4511454065453,1680.4511454065453,1689.5804130288375,1857.7165486755016,7.777777777777778,0.06,33
135,1680.4511454065453,1680.4511454065453,1717.320783858344,2016.4359624966214,20.0,0.13390624999999998,34
136,1680.4511454065453,1680.4511454065453,1707.4747831487914,1973.3116012317887,21.11111111111111,0.103125,35
137,1680.4511454065453,1680.4511454065453,1717.1527270961385,2027.1696594293217,20.0,0.09156249999999999,36
138,1680.4511454065453,1680.4511454065453,1709.287245518286,1964.129254940724,18.88888888888889,0.09828125,37
139,1680.4511454065453,1680.4511454065453,1699.7653412382642,1992.4420157128852,13.333333333333334,0.053125,38
140,1680.4511454065453,1680.4511454065453,1700.8930494755468,1986.2255986336897,12.222222222222221,0.07031250000000001,39
