generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
50,1522.8746116510995,1522.8746116510995,1572.8161529341978,1853.6128763644956,28.888888888888886,0.42469879518072295,1
51,1522.8746116510995,1522.8746116510993,1582.8883908749012,2029.4127790245966,30.0,0.46746987951807223,2
52,1522.8746116510995,1522.8746116510993,1584.7294836842768,1952.6517435821147,37.77777777777778,0.47951807228915655,3
53,1522.8746116510995,1522.8746116510993,1591.4314007879655,1994.651672899396,40.0,0.6073795180722891,4
54,1522.8746116510995,1522.8746116510993,1626.2148592997062,2051.3079395993886,47.77777777777778,0.4314759036144579,5
55,1522.8746116510995,1522.8746116510993,1585.618092711867,1980.3135713128288,30.0,0.17379518072289155,6
56,1522.8746116510995,1522.8746116510993,1544.8687476192815,1801.2402303770677,16.666666666666664,0.1311746987951807,7
57,1522.8746116510995,1522.8746116510993,1547.5757160713158,1864.7866204949803,15.555555555555555,0.10873493975903617,8
58,1522.8746116510995,1522.8746116510993,1547.9900659530508,1828.59818809927,16.666666666666664,0.09698795180722891,9
59,1522.8746116510995,1522.8746116510993,1542.616224001625,1886.2013613599765,13.333333333333334,0.05662650602409638,10
60,1522.8746116510995,1522.8746116510993,1543.5380813128452,1813.4286002439696,14.444444444444443,0.05843373493975904,11
61,1522.8746116510995,1522.8746116510993,1562.6119378290675,1902.6390877745037,22.22222222222222,0.12409638554216869,12
62,1522.8746116510995,1522.8746116510993,1544.3833767915003,1863.9606460796806,15.555555555555555,0.08012048192771085,13
63,1522.8746116510995,1522.8746116510993,1540.5395119481163,1879.8918184161473,13.333333333333334,0.041867469879518074,14
64,1522.8746116510995,1522.8746116510993,1547.8898283596309,1899.5989363584822,18.88888888888889,0.11099397590361437,15
65,1522.8746116510995,1522.8746116510993,1552.6447558918424,1853.7937643692812,18.88888888888889,0.12530120481927712,16
66,1522.8746116510995,1522.8746116510993,1552.1352136629432,1865.666377546826,21.11111111111111,0.1495481927710843,17
67,1522.8746116510995,1522.8746116510993,1549.6000056181433,1850.3702225469415,16.666666666666664,0.07515060240963857,18
68,1522.8746116510995,1522.8746116510993,1544.107775565335,1749.6389420191158,14.444444444444443,0.11506024096385539,19
69,1522.8746116510995,1522.8746116510993,1536.4382690445539,1766.6231773745712,13.333333333333334,0.052409638554216875,20
70,1522.8746116510995,1522.8746116510993,1541.9186405318944,1854.334350716003,11.11111111111111,0.03885542168674699,21
71,1522.8746116510995,1522.8746116510993,1533.7912348395726,1754.107438862186,10.0,0.05753012048192772,22
72,1522.8746116510995,1522.8746116510993,1537.3066728209387,1860.4972453450268,10.0,0.08283132530120482,23
73,1522.8746116510995,1522.8746116510993,1545.827413843954,1811.8980476717747,13.333333333333334,0.09066265060240966,24
74,1522.8746116510995,1522.8746116510993,1549.4357961056767,2017.8113581574462,14.444444444444443,0.07424698795180724,25
75,1522.8746116510995,1522.8746116510993,1546.378134090438,1870.7420586607436,13.333333333333334,0.0983433734939759,26
76,1522.8746116510995,1522.8746116510993,1549.4677812085274,1809.7015570886952,18.88888888888889,0.10346385542168675,27
77,1522.8746116510995,1522.8746116510993,1549.549525962395,1842.1772660453385,14.444444444444443,0.10722891566265058,28
78,1522.8746116510995,1522.8746116510993,1558.45233193976,1853.5667181683548,21.11111111111111,0.10692771084337352,29
79,1522.8746116510995,1522.8746116510993,1566.9041903915486,1918.2407704354973,22.22222222222222,0.11234939759036142,30
80,1522.8746116510995,1522.8746116510993,1540.895042917913,1804.7370359458857,13.333333333333334,0.05933734939759035,31
81,1522.8746116510995,1522.8746116510993,1540.1703608909143,1782.7624037996907,13.333333333333334,0.10406626506024097,32
82,1522.8746116510995,1522.8746116510993,1546.933843871066,1975.7996447541984,13.333333333333334,0.03975903614457831,33
83,1522.8746116510995,1522.8746116510993,1550.183584289848,1856.8744901989867,17.77777777777778,0.08388554216867469,34
84,1522.8746116510995,1522.8746116510993,1548.3392478477126,1808.6141805710283,14.444444444444443,0.08990963855421688,35
85,1522.8746116510995,1522.8746116510993,1547.1785664190038,1858.6597190391094,12.222222222222221,0.09759036144578313,36
86,1522.8746116510995,1522.8746116510993,1551.078412598605,1892.868634090378,14.444444444444443,0.07635542168674697,37
87,1522.8746116510995,1522.8746116510993,1538.90309530548,1812.1455440916043,11.11111111111111,0.05903614457831324,38
88,1522.8746116510995,1522.8746116510993,1539.8328592766168,1806.56736598947,13.333333333333334,0.10933734939759035,39
89,1522.8746116510995,1522.8746116510993,1543.898312052642,1848.2343597181407,13.333333333333334,0.06596385542168674,40
90,1522.8746116510995,1522.8746116510993,1554.3164808683362,1828.9556138108737,16.666666666666664,0.06204819277108433,41
91,1522.8746116510995,1522.8746116510993,1543.1541003856148,1809.6475801162178,14.444444444444443,0.10542168674698796,42
92,1522.8746116510995,1522.8746116510993,1548.6893119469396,1858.0092857425414,12.222222222222221,0.08373493975903615,43
93,1522.8746116510995,1522.8746116510993,1542.5147475883568,1878.7917685051225,16.666666666666664,0.10451807228915662,44
94,1522.8746116510995,1522.8746116510993,1544.788677717899,1806.3441620746041,14.444444444444443,0.11295180722891567,45
95,1522.8746116510995,1522.8746116510993,1552.1696758224925,1806.6766947266901,14.444444444444443,0.09006024096385541,46
96,1522.8746116510995,1522.8746116510993,1544.232434672056,1905.854215733286,11.11111111111111,0.07515060240963856,47
97,1522.8746116510995,1522.8746116510993,1548.923044380083,1923.32731821147,12.222222222222221,0.06265060240963856,48
98,1522.8746116510995,1522.8746116510993,1545.0117279103763,1863.8840102649033,16.666666666666664,0.0677710843373494,49
99,1522.8746116510995,1522.8746116510993,1543.6433252431452,1858.731374299889,15.555555555555555,0.11204819277108435,50
100,1522.8746116510995,1522.8746116510993,1548.9068037494856,1860.8533603693763,16.666666666666664,0.1030120481927711,51
101,1522.8746116510995,1522.8746116510993,1546.1340136155227,1875.774062184008,14.444444444444443,0.13539156626506024,52
102,1519.5963552340365,1519.5963552340365,1547.7342697913416,1844.9288653282997,15.555555555555555,0.07304216867469882,0
103,1519.5963552340365,1519.5963552340365,1547.9077940794023,1894.5859356633857,16.666666666666664,0.07153614457831324,1
104,1519.5963552340365,1519.5963552340365,1546.7969133478489,1894.888392419743,15.555555555555555,0.22379518072289145,2
105,1519.5963552340365,1519.5963552340365,1564.0005502987779,1935.7329643985754,25.555555555555554,0.21731927710843374,3
106,1519.5963552340365,1519.5963552340365,1572.4531247716902,2059.2887640678746,20.0,0.17018072289156624,4
107,1519.5963552340365,1519.5963552340365,1601.534676192417,2116.7411777090892,35.55555555555556,0.38750000000000007,5
108,1519.5963552340365,1519.5963552340365,1605.0365238528977,1988.0572839079923,40.0,0.5167168674698794,6
109,1519.5963552340365,1519.5963552340365,1599.3667819470963,1980.7433644567345,36.666666666666664,0.40542168674698803,7
110,1519.5963552340365,1519.5963552340365,1585.6498813097808,2113.1722962780864,32.22222222222222,0.36174698795180726,8
111,1519.5963552340365,1519.5963552340365,1571.8132084981107,1900.275068273338,28.888888888888886,0.18102409638554212,9
112,1519.5963552340365,1519.5963552340365,1551.0893928824967,2223.2227767031263,17.77777777777778,0.07891566265060242,10
113,1519.5963552340365,1519.5963552340365,1545.0172907369736,1903.652093460205,15.555555555555555,0.05632530120481928,11
114,1519.5963552340365,1519.5963552340365,1540.833313321602,1827.3136717501393,15.555555555555555,0.15828313253012052,12
115,1519.5963552340365,1519.5963552340365,1546.7710743371613,1806.0269748201213,16.666666666666664,0.13509036144578312,13
116,1519.5963552340365,1519.5963552340365,1549.457523068865,1880.0321383933215,18.88888888888889,0.14683734939759036,14
117,1519.5963552340365,1519.5963552340365,1532.2186027132855,1726.9171544295803,10.0,0.07469879518072288,15
118,1519.5963552340365,1519.5963552340365,1543.6873472691432,1831.5857377181842,13.333333333333334,0.06596385542168676,16
119,1519.5963552340365,1519.5963552340365,1534.024349657853,1866.4909433822327,11.11111111111111,0.1,17
120,1519.5963552340365,1519.5963552340365,1546.0034758698318,1810.4208752291793,17.77777777777778,0.09563253012048192,18
121,1519.5963552340365,1519.5963552340365,1539.1399527468416,1872.884879901045,11.11111111111111,0.05451807228915663,19
122,1519.5963552340365,1519.5963552340365,1534.3289778813394,1810.5376997274857,8.88888888888889,0.04337349397590361,20
123,1519.5963552340365,1519.5963552340365,1546.4130295144275,1924.7581241808225,18.88888888888889,0.15692771084337345,21
124,1519.5963552340365,1519.5963552340365,1541.7410585320438,1940.7855036835247,15.555555555555555,0.09653614457831325,22
125,1519.5963552340365,1519.5963552340365,1541.5565926014617,1920.0490617944072,15.555555555555555,0.08132530120481929,23
126,1519.5963552340365,1519.5963552340365,1553.6357997699279,1851.0560942989403,22.22222222222222,0.10783132530120484,24
127,1519.5963552340365,1519.5963552340365,1551.0119802728561,1857.2058125073524,21.11111111111111,0.10271084337349397,25
128,1519.5963552340365,1519.5963552340365,1554.0341467814799,1861.5083640779176,16.666666666666664,0.091566265060241,26
129,1519.5963552340365,1519.5963552340365,1535.96358080738,1915.4367204844298,8.88888888888889,0.04126506024096385,27
130,1519.5963552340365,1519.5963552340365,1527.3461167334876,1772.5049250990985,6.666666666666667,0.006626506024096386,28
131,1519.5963552340365,1519.5963552340365,1531.1193057683959,1866.4909433822327,7.777777777777778,0.01566265060240964,29
132,1519.5963552340365,1519.5963552340365,1530.081627651639,1823.3829123884502,8.88888888888889,0.07138554216867468,30
133,1519.5963552340365,1519.5963552340365,1539.4632378771312,1825.3911472771204,14.444444444444443,0.08253012048192773,31
134,1519.5963552340365,1519.5963552340365,1551.8228926113477,1874.663657426923,22.22222222222222,0.11927710843373492,32
135,1519.5963552340365,1519.5963552340365,1535.733221952806,1876.4680492905218,11.11111111111111,0.05692771084337349,33
136,1519.5963552340365,1519.5963552340365,1532.469939462748,1750.3927776539485,11.11111111111111,0.10948795180722895,34
137,1519.5963552340365,1519.5963552340365,1559.476967047302,1884.1911937947177,20.0,0.14216867469879518,35
138,1519.5963552340365,1519.5963552340365,1545.8718089048496,1861.9608196282718,14.444444444444443,0.07108433734939759,36
139,1519.5963552340365,1519.5963552340365,1546.6095568336468,1811.3454478577669,18.88888888888889,0.09156626506024095,37
140,1519.5963552340365,1519.5963552340365,1541.9656859028012,1796.586288200743,15.555555555555555,0.12710843373493974,38
