generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
48,1585.5108168045087,1585.5108168045087,1616.5680982724589,1920.1317154498538,20.0,0.1027439024390244,21
49,1578.921654586028,1578.921654586028,1595.1353166125082,1837.4205666076843,10.0,0.029268292682926834,0
50,1578.921654586028,1578.921654586028,1605.0971559554453,1944.618423737236,13.333333333333334,0.047560975609756105,1
51,1578.921654586028,1578.921654586028,1620.559507846011,1939.019870782682,30.0,0.1588414634146341,2
52,1578.921654586028,1578.921654586028,1621.3684687520695,1916.2931293427175,21.11111111111111,0.13185975609756093,3
53,1578.921654586028,1578.921654586028,1613.6195441730097,1947.3553070059886,21.11111111111111,0.22713414634146326,4
54,1578.921654586028,1578.921654586028,1623.8357333573397,1911.713502808493,27.77777777777778,0.19496951219512182,5
55,1575.2255250906937,1575.2255250906937,1614.8672001492637,2213.190082100603,22.22222222222222,0.15152439024390235,0
56,1575.2255250906937,1575.2255250906937,1610.5673402179,2007.159244003259,20.0,0.11265243902439029,1
57,1575.2255250906937,1575.2255250906937,1616.9959841916525,1982.928283681969,22.22222222222222,0.16996951219512194,2
58,1575.2255250906937,1575.2255250906937,1617.7198772538952,1935.1570564275678,22.22222222222222,0.1339939024390244,3
59,1575.2255250906937,1575.2255250906937,1613.1006885863537,2009.082166065377,20.0,0.15457317073170734,4
60,1575.2255250906937,1575.2255250906937,1595.201886347028,1914.052419596606,15.555555555555555,0.12987804878048778,5
61,1575.2255250906937,1575.2255250906937,1647.9629913869774,1931.9385082634076,34.44444444444444,0.3318597560975608,6
62,1575.2255250906937,1575.2255250906937,1624.1708114246696,1976.701643793714,24.444444444444443,0.3111280487804876,7
63,1575.2255250906937,1575.2255250906937,1612.0085452142998,1972.117536966484,22.22222222222222,0.10564024390243905,8
64,1575.2255250906937,1575.2255250906937,1606.2581862065845,1921.4734837349783,15.555555555555555,0.10564024390243905,9
65,1575.2255250906937,1575.2255250906937,1605.4139841715914,1871.9674369987051,15.555555555555555,0.06265243902439024,10
66,1575.2255250906937,1575.2255250906937,1599.9804082850928,2047.0247922971046,11.11111111111111,0.056097560975609764,11
67,1575.2255250906937,1575.2255250906937,1591.5418641745039,1935.606639769593,12.222222222222221,0.04756097560975609,12
68,1575.2255250906937,1575.2255250906937,1602.781227856202,1884.5323005788343,17.77777777777778,0.11859756097560978,13
69,1575.2255250906937,1575.2255250906937,1607.1512158174353,1905.2837395010213,16.666666666666664,0.11890243902439028,14
70,1575.2255250906937,1575.2255250906937,1595.706058446631,1867.999704214989,15.555555555555555,0.10365853658536588,15
71,1575.2255250906937,1575.2255250906937,1599.0799415926242,1837.3660805539032,16.666666666666664,0.11067073170731707,16
72,1574.5480688042207,1574.5480688042207,1609.0872399445223,1910.25949128435,20.0,0.10320121951219516,0
73,1574.5480688042207,1574.5480688042207,1593.9864001702163,1896.8675338060639,14.444444444444443,0.06067073170731707,1
74,1574.5480688042207,1574.5480688042207,1595.3494494292797,1923.0678137570242,13.333333333333334,0.111890243902439,2
75,1574.5480688042207,1574.5480688042207,1603.715093496647,1943.3627190477087,17.77777777777778,0.09527439024390247,3
76,1574.5480688042207,1574.5480688042207,1593.0170934855814,1865.6967956943863,15.555555555555555,0.12682926829268287,4
77,1574.5480688042207,1574.5480688042207,1618.9664358238967,1985.0469500241168,22.22222222222222,0.19298780487804879,5
78,1574.5480688042207,1574.5480688042207,1591.9049920683753,1892.9841734491004,11.11111111111111,0.06341463414634148,6
79,1574.5480688042207,1574.5480688042207,1607.0134565931266,2024.3791058961178,15.555555555555555,0.125609756097561,7
80,1574.5480688042207,1574.5480688042207,1606.2781879741124,2007.9478757815766,17.77777777777778,0.1670731707317073,8
81,1574.5480688042207,1574.5480688042207,1600.3680891041693,1864.5739370678318,16.666666666666664,0.07713414634146343,9
82,1574.5480688042207,1574.5480688042207,1620.2976938683528,1950.974895907971,25.555555555555554,0.211890243902439,10
83,1574.5480688042207,1574.5480688042207,1635.7751244161507,1985.0469500241168,27.77777777777778,0.1748475609756097,11
84,1574.5480688042207,1574.5480688042207,1624.0709293492632,1978.6487095275613,23.333333333333332,0.17301829268292684,12
85,1574.5480688042207,1574.5480688042207,1614.3081048067647,1898.784342146001,21.11111111111111,0.15106707317073173,13
86,1574.5480688042207,1574.5480688042207,1604.7752722616046,1961.389168709176,15.555555555555555,0.09359756097560976,14
87,1574.5480688042207,1574.5480688042207,1608.1648488319809,1925.8033754702503,17.77777777777778,0.1003048780487805,15
88,1574.5480688042207,1574.5480688042207,1602.9899388678277,1946.9566542977827,16.666666666666664,0.09939024390243907,16
89,1574.5480688042207,1574.5480688042207,1598.1456496272767,1944.6799093220122,13.333333333333334,0.08902439024390245,17
90,1574.5480688042207,1574.5480688042207,1605.0092614617486,1894.1914367307259,23.333333333333332,0.13932926829268294,18
91,1574.5480688042207,1574.5480688042207,1613.8463746183106,1939.489848285174,22.22222222222222,0.1469512195121951,19
92,1574.5480688042207,1574.5480688042207,1607.0395761512298,1923.5928329415515,16.666666666666664,0.09542682926829273,20
93,1574.5480688042207,1574.5480688042207,1596.5940131640732,1883.5163134034249,14.444444444444443,0.057621951219512205,21
94,1561.1489188179776,1561.1489188179776,1600.916941212549,1957.8360828540767,16.666666666666664,0.08658536585365853,0
95,1561.1489188179776,1561.1489188179776,1591.0118055739026,1940.459819084361,13.333333333333334,0.06493902439024393,1
