generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
57,1593.8862725425706,1593.8862725425706,1615.354315762316,1944.8297805302377,14.444444444444443,0.0611764705882353,6
58,1593.8862725425706,1593.8862725425706,1622.1844928555167,1967.241490421517,13.333333333333334,0.1583823529411765,7
59,1593.8862725425706,1593.8862725425706,1607.0401039730305,1908.4790522089797,7.777777777777778,0.024411764705882355,8
60,1593.8862725425706,1593.8862725425706,1640.6140391903639,1928.8008172042678,25.555555555555554,0.0966176470588235,9
61,1593.8862725425706,1593.8862725425706,1627.8134960301118,1901.5324588931653,20.0,0.18485294117647058,10
62,1593.8862725425706,1593.8862725425706,1623.927193209161,1936.8099726797964,18.88888888888889,0.0763235294117647,11
63,1593.8862725425706,1593.8862725425706,1638.6252303189156,1927.7056843848454,22.22222222222222,0.11352941176470588,12
64,1593.8862725425706,1593.8862725425706,1606.7056252572195,1960.0808625604782,7.777777777777778,0.04264705882352941,13
65,1593.8862725425706,1593.8862725425706,1623.1921832261703,1908.4790522089797,17.77777777777778,0.10955882352941175,14
66,1593.8862725425706,1593.8862725425706,1615.4660675414475,1873.6258923816808,13.333333333333334,0.0611764705882353,15
67,1593.8862725425706,1593.8862725425706,1629.7404617365517,1972.3280775653948,18.88888888888889,0.1336764705882353,16
68,1593.8862725425706,1593.8862725425704,1610.9469497702828,1964.1994240383883,15.555555555555555,0.15294117647058825,17
69,1593.8862725425706,1593.8862725425704,1638.5028881352519,1954.3667907447261,25.555555555555554,0.18426470588235297,18
70,1593.8862725425706,1593.8862725425704,1652.4320863027572,2107.3155806959403,26.666666666666668,0.21529411764705886,19
71,1593.8862725425706,1593.8862725425704,1639.223295843528,1882.677622407259,30.0,0.3680882352941176,20
72,1593.8862725425706,1593.8862725425704,1668.1049309192958,2074.748301676645,34.44444444444444,0.2825000000000001,21
73,1593.8862725425706,1593.8862725425704,1667.5536014757793,2166.362548016713,38.88888888888889,0.518676470588235,22
74,1593.8862725425706,1593.8862725425704,1684.032057597978,2055.0274159318087,46.666666666666664,0.5282352941176469,23
75,1593.8862725425706,1593.8862725425704,1689.5318077447778,2090.5513822984863,52.22222222222223,0.46661764705882336,24
76,1591.530521949413,1591.530521949413,1710.5379065289574,2212.8495141988346,53.333333333333336,0.7002941176470587,0
77,1591.530521949413,1591.530521949413,1728.0954703489376,2111.0890401297897,58.88888888888889,0.6866176470588233,1
78,1591.530521949413,1591.530521949413,1757.3964265977386,2349.7716815696763,70.0,0.6795588235294115,2
79,1591.530521949413,1591.530521949413,1779.1557473254347,2144.057104095246,74.44444444444444,0.7558823529411759,3
80,1591.530521949413,1591.530521949413,1756.4173622604646,2250.325084418287,65.55555555555556,0.7789705882352937,4
81,1591.530521949413,1591.530521949413,1712.4694081303799,2265.140487210455,52.22222222222223,0.44544117647058823,5
82,1591.530521949413,1591.530521949413,1665.0203535488167,2259.606541645831,40.0,0.4252941176470587,6
83,1586.6566306187688,1586.6566306187688,1637.8933321264901,2267.543831989863,28.888888888888886,0.2761764705882353,0
84,1586.6566306187688,1586.6566306187688,1638.3546617328352,2084.1374468610425,26.666666666666668,0.2861764705882353,1
85,1586.6566306187688,1586.6566306187688,1659.6387034649533,2092.2347355813545,35.55555555555556,0.4970588235294118,2
86,1586.6566306187688,1586.6566306187688,1653.9707052778776,2200.1072313213303,31.11111111111111,0.3357352941176471,3
87,1586.6566306187688,1586.6566306187688,1639.7892572241542,2084.395135815949,28.888888888888886,0.37544117647058817,4
88,1586.6566306187688,1586.6566306187688,1679.9946526041351,2002.9069171389397,43.333333333333336,0.5510294117647058,5
89,1586.6566306187688,1586.6566306187688,1664.6199269635415,2113.865978766228,34.44444444444444,0.5151470588235295,6
90,1586.6566306187688,1586.6566306187688,1681.133567321717,2086.428548417976,43.333333333333336,0.5448529411764707,7
91,1586.6566306187688,1586.6566306187688,1704.4383057062482,2172.06358392183,52.22222222222223,0.7045588235294116,8
92,1586.6566306187688,1586.6566306187688,1753.6031108593886,2247.473391666388,56.666666666666664,0.7666176470588233,9
93,1586.6566306187688,1586.6566306187688,1746.9384378501227,2212.9462278487713,65.55555555555556,0.8430882352941176,10
94,1586.6566306187688,1586.6566306187688,1763.0334923719392,2427.508309335407,63.33333333333333,0.7849999999999997,11
95,1586.6566306187688,1586.6566306187688,1749.563181765216,2209.5742358815583,58.88888888888889,0.7782352941176467,12
96,1586.6566306187688,1586.6566306187688,1787.2453583778283,2259.169854121987,67.77777777777779,0.8751470588235291,13
97,1586.6566306187688,1586.6566306187688,1784.0587109426492,2344.813293726149,63.33333333333333,0.7817647058823529,14
98,1586.6566306187688,1586.6566306187688,1708.3191426337833,2521.1488220947117,50.0,0.5574999999999999,15
99,1586.6566306187688,1586.6566306187688,1668.9832732392504,2122.4797524336636,33.33333333333333,0.3173529411764706,16
100,1586.6566306187688,1586.6566306187688,1617.7939977912197,1991.1965593027844,17.77777777777778,0.1808823529411765,17
101,1586.6566306187688,1586.6566306187688,1621.3412440550715,1924.5429745952472,21.11111111111111,0.19308823529411764,18
102,1586.6566306187688,1586.6566306187688,1613.0867745112796,1981.5894745655535,16.666666666666664,0.21911764705882356,19
103,1586.6566306187688,1586.6566306187688,1611.413531487911,1899.4405450921643,17.77777777777778,0.1260294117647059,20
104,1570.9638751880946,1570.9638751880946,1611.0520180568933,1930.415471231686,16.666666666666664,0.17764705882352938,0
105,1570.9638751880946,1570.9638751880946,1644.0541054816179,2191.289443221044,26.666666666666668,0.3120588235294117,1
106,1570.9638751880946,1570.9638751880946,1653.2140540068842,2167.9013821007547,28.888888888888886,0.2919117647058824,2
107,1540.0687187832136,1540.0687187832136,1660.0108946701594,2163.470901942187,34.44444444444444,0.38323529411764706,0
108,1540.0687187832136,1540.0687187832136,1718.1486381322486,2161.6787690382116,53.333333333333336,0.5360294117647058,1
109,1540.0687187832136,1540.0687187832136,1744.0919932153413,2108.1157740998424,58.88888888888889,0.6477941176470587,2
110,1540.0687187832136,1540.0687187832136,1759.729906449822,2436.6992109013017,68.88888888888889,0.808970588235294,3
111,1540.0687187832136,1540.0687187832136,1750.3647765248122,2238.169870667877,76.66666666666667,0.8261764705882351,4
112,1537.9810126290542,1537.9810126290542,1775.2829936713426,2352.493469126197,75.55555555555556,0.8169117647058819,0
113,1537.9810126290542,1537.9810126290542,1757.9159097950428,2105.4514776361107,74.44444444444444,0.673676470588235,1
114,1537.9810126290542,1537.9810126290542,1687.4966512684334,2175.572330085503,53.333333333333336,0.5895588235294115,2
115,1537.9810126290542,1537.9810126290542,1642.8560536287114,2251.23638559189,45.55555555555556,0.4038235294117646,3
116,1537.9810126290542,1537.9810126290542,1626.6577539980315,2184.4978323639034,34.44444444444444,0.2613235294117646,4
117,1537.9810126290542,1537.9810126290542,1583.377861508421,1953.5432065915486,25.555555555555554,0.21735294117647058,5
118,1537.9810126290542,1537.9810126290542,1570.0966578447735,1923.5111237465755,21.11111111111111,0.07911764705882353,6
119,1537.9810126290542,1537.9810126290542,1559.633366752762,1840.245915294865,14.444444444444443,0.08220588235294117,7
120,1537.9810126290542,1537.9810126290542,1569.0496091221232,1905.6038294573302,15.555555555555555,0.061911764705882354,8
121,1537.9810126290542,1537.9810126290542,1558.10581934183,1827.1611911917696,15.555555555555555,0.036176470588235296,9
122,1535.7372955654453,1535.7372955654453,1550.7906308227866,1794.9981542797505,13.333333333333334,0.12852941176470586,0
123,1535.7372955654453,1535.7372955654453,1566.924518959157,1890.856711821579,20.0,0.11573529411764705,1
124,1535.7372955654453,1535.7372955654453,1552.4846116007682,1825.466422824107,13.333333333333334,0.03779411764705881,2
125,1535.7372955654453,1535.7372955654453,1561.0747111917146,1864.2343282478225,14.444444444444443,0.09485294117647056,3
126,1535.7372955654453,1535.7372955654453,1571.4019734127185,1907.1133665209743,23.333333333333332,0.12661764705882347,4
127,1535.7372955654453,1535.7372955654453,1562.0183908333336,1835.8018104045477,20.0,0.1555882352941176,5
128,1535.7372955654453,1535.7372955654453,1564.1760069712304,1816.9150028968647,18.88888888888889,0.09749999999999998,6
129,1535.7372955654453,1535.7372955654453,1579.0922358768814,1876.339417945983,22.22222222222222,0.13485294117647056,7
130,1535.7372955654453,1535.7372955654453,1556.2604480533453,1861.1261049696175,12.222222222222221,0.08058823529411767,8
131,1535.7372955654453,1535.7372955654453,1558.3210875796597,1880.3223570613154,15.555555555555555,0.07617647058823532,9
132,1535.7372955654453,1535.7372955654453,1564.4965907343696,1815.9732678185258,17.77777777777778,0.11191176470588235,10
133,1535.7372955654453,1535.7372955654453,1566.3177028714588,1869.8205444361952,14.444444444444443,0.095,11
134,1535.7372955654453,1535.7372955654453,1565.5335852794408,1957.4963945168254,16.666666666666664,0.13823529411764707,12
135,1535.7372955654453,1535.7372955654453,1565.5813498700768,1875.7001386151512,15.555555555555555,0.08000000000000003,13
136,1535.7372955654453,1535.7372955654453,1549.2060114110582,1767.475300990104,13.333333333333334,0.10382352941176469,14
137,1535.7372955654453,1535.7372955654453,1566.6166366914265,1885.7843153677638,16.666666666666664,0.145,15
138,1535.7372955654453,1535.7372955654453,1566.0716943594139,1861.3660378724894,20.0,0.10205882352941176,16
139,1535.7372955654453,1535.7372955654453,1555.3382703737445,1837.3928948032571,13.333333333333334,0.052647058823529415,17
140,1535.7372955654453,1535.7372955654453,1560.4130669991835,1905.8301842308947,16.666666666666664,0.07323529411764704,18
