generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
43,1615.3393143797484,1615.3393143797484,1635.7956082515407,2026.0642002480336,11.11111111111111,0.1139880952380952,4
44,1615.3393143797484,1615.3393143797484,1647.298449561568,1988.7518445494627,20.0,0.09955357142857144,5
45,1615.3393143797484,1615.3393143797484,1643.6827703806468,1907.9281313122115,15.555555555555555,0.15327380952380953,6
46,1615.3393143797484,1615.3393143797484,1645.4147073904994,1986.9028276153244,14.444444444444443,0.11964285714285716,7
47,1615.3393143797484,1615.3393143797484,1642.0577575269424,1922.054729084546,15.555555555555555,0.08809523809523809,8
48,1615.3393143797484,1615.3393143797484,1636.597952568193,1996.705109325699,12.222222222222221,0.0732142857142857,9
49,1615.3393143797484,1615.3393143797484,1647.5419662477323,1941.0193679116778,22.22222222222222,0.13035714285714284,10
50,1615.3393143797484,1615.3393143797484,1653.8299671595828,1960.9381255553444,21.11111111111111,0.11949404761904761,11
51,1615.3393143797484,1615.3393143797484,1648.1618453523076,2051.7015559320716,16.666666666666664,0.10714285714285712,12
52,1615.3393143797484,1615.3393143797484,1641.8435805620347,1979.6305124901578,16.666666666666664,0.09851190476190474,13
53,1615.3393143797484,1615.3393143797484,1633.406501957916,1897.515729021201,14.444444444444443,0.12901785714285713,14
54,1615.3393143797484,1615.3393143797484,1657.6972162550833,2002.2382378152356,21.11111111111111,0.12470238095238093,15
55,1615.3393143797484,1615.3393143797484,1633.3326414411852,1909.554574858159,13.333333333333334,0.07812499999999999,16
56,1615.3393143797484,1615.3393143797484,1638.6469075214577,1964.7409367039377,16.666666666666664,0.10357142857142858,17
57,1615.3393143797484,1615.3393143797484,1647.591222999069,1963.238226113871,17.77777777777778,0.10758928571428572,18
58,1615.3393143797484,1615.3393143797484,1641.0805795226486,1937.8732345598778,15.555555555555555,0.07604166666666667,19
59,1615.3393143797484,1615.3393143797484,1635.0101074015968,2011.739577845979,11.11111111111111,0.07083333333333333,20
60,1615.3393143797484,1615.3393143797484,1642.8356947755665,1938.5711915065144,15.555555555555555,0.14092261904761905,21
61,1615.3393143797484,1615.3393143797484,1645.3907539486024,1929.2758490733504,17.77777777777778,0.03482142857142857,22
62,1615.3393143797484,1615.3393143797484,1647.6616472300082,1909.3128225142407,21.11111111111111,0.1549107142857143,23
63,1615.3393143797484,1615.3393143797484,1641.623491886985,1993.8410146334688,15.555555555555555,0.07247023809523807,24
64,1615.3393143797484,1615.3393143797484,1642.9905082283262,1982.5579142520105,16.666666666666664,0.03630952380952381,25
65,1615.3393143797484,1615.3393143797484,1647.6917107307518,1974.5749961860397,16.666666666666664,0.09375000000000001,26
66,1615.3393143797484,1615.3393143797484,1644.2227904599276,1959.6124001928836,16.666666666666664,0.10982142857142856,27
67,1615.3393143797484,1615.3393143797484,1646.3665875720737,1982.0663659429842,13.333333333333334,0.07767857142857142,28
68,1615.3393143797484,1615.3393143797484,1638.180732410908,1938.5039888526146,14.444444444444443,0.08556547619047616,29
69,1615.3393143797484,1615.3393143797484,1646.0774570456642,1942.3705868501665,16.666666666666664,0.1449404761904762,30
70,1614.7389347740764,1614.7389347740764,1643.4467466939736,2050.410230431454,18.88888888888889,0.12187499999999998,0
71,1614.7389347740764,1614.7389347740764,1634.9569874425758,1915.3169480202569,11.11111111111111,0.07023809523809524,1
72,1614.7389347740764,1614.7389347740764,1645.322933587926,2035.1394717120113,15.555555555555555,0.1544642857142857,2
73,1614.7389347740764,1614.7389347740764,1644.0506929457854,1940.8297758667145,14.444444444444443,0.07663690476190474,3
74,1614.7389347740764,1614.7389347740764,1629.9867664497294,1885.751426080493,11.11111111111111,0.04583333333333332,4
75,1614.7389347740764,1614.7389347740764,1663.7779344913095,1978.8243805281131,24.444444444444443,0.16369047619047622,5
76,1614.7389347740764,1614.7389347740764,1646.6522540328149,1927.1164111434966,16.666666666666664,0.11696428571428572,6
77,1614.7389347740764,1614.7389347740764,1628.0406530702212,1860.270960715966,11.11111111111111,0.10014880952380953,7
78,1614.7389347740764,1614.7389347740764,1652.3680766112675,2063.738197213511,17.77777777777778,0.10386904761904758,8
79,1614.7389347740764,1614.7389347740764,1624.7940285345264,1861.4772929978355,8.88888888888889,0.0369047619047619,9
80,1614.7389347740764,1614.7389347740764,1632.6920351181366,1932.7117528622039,10.0,0.08273809523809524,10
81,1614.7389347740764,1614.7389347740764,1645.843130362604,1916.1341777969428,21.11111111111111,0.1416666666666667,11
82,1614.7389347740764,1614.7389347740764,1647.7738455700332,1946.8404834170187,18.88888888888889,0.17485119047619038,12
83,1614.7389347740764,1614.7389347740764,1658.8809487785416,1948.2315882574933,20.0,0.1508928571428571,13
84,1614.7389347740764,1614.7389347740764,1645.9018201426993,2007.2832583106638,16.666666666666664,0.08675595238095238,14
85,1614.7389347740764,1614.7389347740764,1659.1252833457945,1997.2172217011184,23.333333333333332,0.15416666666666662,15
86,1614.7389347740764,1614.7389347740764,1647.59254215407,1963.586537407012,15.555555555555555,0.1508928571428571,16
87,1614.7389347740764,1614.7389347740764,1628.6985493502664,1892.939384842853,10.0,0.0550595238095238,17
88,1614.7389347740764,1614.7389347740764,1636.9106125244748,1934.1410651064455,13.333333333333334,0.07410714285714284,18
89,1614.7389347740764,1614.7389347740764,1646.465274487857,1965.3214076068991,16.666666666666664,0.1380952380952381,19
90,1614.7389347740764,1614.7389347740764,1640.325242471316,1961.4565795684198,16.666666666666664,0.07916666666666666,20
91,1614.7389347740764,1614.7389347740764,1630.095677701162,1936.3866646583215,11.11111111111111,0.05758928571428572,21
92,1613.2616984211963,1613.2616984211963,1636.1482673049727,1932.900456521496,14.444444444444443,0.171875,0
93,1613.2616984211963,1613.2616984211963,1651.4699034130583,1914.912048210765,20.0,0.11919642857142854,1
94,1613.2616984211963,1613.2616984211963,1652.0747600916552,2168.8641437444826,21.11111111111111,0.1269345238095238,2
95,1613.2616984211963,1613.2616984211963,1634.2348511475975,2001.0142541787086,12.222222222222221,0.07633928571428569,3
96,1613.2616984211963,1613.2616984211963,1634.7108220317568,1920.9414570497497,15.555555555555555,0.09613095238095236,4
97,1609.603302917686,1609.603302917686,1644.6232753166703,1883.7347238802904,18.88888888888889,0.06666666666666667,0
98,1609.603302917686,1609.603302917686,1635.6471560343243,1917.012709696117,15.555555555555555,0.07485119047619046,1
99,1609.603302917686,1609.603302917686,1653.091516615841,1983.5362613093425,22.22222222222222,0.13318452380952378,2
100,1609.603302917686,1609.603302917686,1649.9373126071878,2037.1317495513426,23.333333333333332,0.13839285714285712,3
101,1609.603302917686,1609.603302917686,1637.60241965677,1934.145380232344,20.0,0.07529761904761903,4
102,1609.603302917686,1609.603302917686,1643.9482859468928,1938.9601196958054,20.0,0.14166666666666666,5
103,1609.603302917686,1609.603302917686,1639.295623931579,1929.0162661051595,14.444444444444443,0.10238095238095235,6
104,1609.603302917686,1609.603302917686,1655.060956097973,2000.3383004363573,20.0,0.13839285714285712,7
105,1609.603302917686,1609.603302917686,1632.9209968077632,1924.1225436152085,13.333333333333334,0.08169642857142857,8
106,1609.603302917686,1609.603302917686,1627.3355735620994,1886.5508133371854,11.11111111111111,0.05491071428571429,9
107,1609.603302917686,1609.603302917686,1628.7104187046316,1919.8122606708407,16.666666666666664,0.04255952380952381,10
108,1609.603302917686,1609.603302917686,1639.578316141002,1908.520184614592,17.77777777777778,0.10803571428571428,11
109,1609.603302917686,1609.603302917686,1637.2587867562254,2021.0836939202893,15.555555555555555,0.09166666666666667,12
110,1609.603302917686,1609.603302917686,1632.1611837257362,1958.596741125389,13.333333333333334,0.11755952380952377,13
111,1609.603302917686,1609.603302917686,1649.557244440496,1973.6516756153728,21.11111111111111,0.0787202380952381,14
112,1609.603302917686,1609.603302917686,1639.3968368842945,1957.6690486432508,17.77777777777778,0.05714285714285714,15
113,1609.603302917686,1609.603302917686,1625.6026193879163,1910.9734486880361,10.0,0.040773809523809525,16
114,1609.603302917686,1609.603302917686,1643.630461261181,2051.370581383109,15.555555555555555,0.0830357142857143,17
115,1609.603302917686,1609.603302917686,1632.7335699429227,1861.0940183507535,16.666666666666664,0.1433035714285714,18
116,1609.603302917686,1609.603302917686,1643.530606957431,1956.32094771203,18.88888888888889,0.10848214285714283,19
117,1609.603302917686,1609.603302917686,1643.7051146165259,1969.2422332361284,14.444444444444443,0.1288690476190476,20
118,1609.603302917686,1609.603302917686,1640.1122842700709,1905.558780453249,20.0,0.1467261904761905,21
119,1609.603302917686,1609.603302917686,1636.6251324324303,1964.363595899505,15.555555555555555,0.1450892857142857,22
120,1609.603302917686,1609.603302917686,1638.3589770611104,1973.6516756153728,13.333333333333334,0.16785714285714287,23
121,1609.603302917686,1609.603302917686,1643.115231873807,1973.6516756153728,21.11111111111111,0.13169642857142855,24
122,1609.603302917686,1609.603302917686,1647.9044801518528,1981.6486034320744,20.0,0.14598214285714284,25
123,1609.603302917686,1609.603302917686,1646.941145043447,1968.7572643950923,22.22222222222222,0.16041666666666668,26
124,1609.603302917686,1609.603302917686,1647.6910955425692,2060.186141894708,17.77777777777778,0.175,27
125,1609.603302917686,1609.603302917686,1635.2880445221342,1905.4879775155136,15.555555555555555,0.08511904761904761,28
126,1609.603302917686,1609.603302917686,1635.8778928429037,1972.6954611359683,17.77777777777778,0.08988095238095237,29
127,1609.603302917686,1609.603302917686,1634.6666518668344,1931.790936889831,14.444444444444443,0.11160714285714288,30
128,1609.603302917686,1609.603302917686,1625.3523276604558,1919.2669623144575,12.222222222222221,0.0943452380952381,31
129,1609.603302917686,1609.603302917686,1625.8055489633025,1996.5022263531732,12.222222222222221,0.07351190476190475,32
130,1609.603302917686,1609.603302917686,1634.9363308464297,1964.341612783238,12.222222222222221,0.0880952380952381,33
131,1609.603302917686,1609.603302917686,1634.9551601520964,2025.5903309369432,16.666666666666664,0.1130952380952381,34
132,1609.603302917686,1609.603302917686,1628.6571846592608,1926.413965959489,11.11111111111111,0.09806547619047616,35
133,1601.4360396072304,1601.4360396072304,1659.4777548044667,2064.9275232211035,23.333333333333332,0.13125,0
134,1601.4360396072304,1601.4360396072304,1650.5032099749399,2000.3716257757267,21.11111111111111,0.0657738095238095,1
135,1601.4360396072304,1601.4360396072304,1638.6297562358623,1980.5638519785357,16.666666666666664,0.06309523809523808,2
136,1601.4360396072304,1601.4360396072304,1646.0556076474281,1931.9374155642615,25.555555555555554,0.17157738095238095,3
137,1601.4360396072304,1601.4360396072304,1625.9121332772024,1911.7539127884716,13.333333333333334,0.054761904761904734,4
138,1601.4360396072304,1601.4360396072304,1623.2094687202955,1947.6041235271937,13.333333333333334,0.10863095238095236,5
139,1601.4360396072304,1601.4360396072304,1616.1117493528843,1951.3627116144812,8.88888888888889,0.052083333333333336,6
140,1601.4360396072304,1601.4360396072304,1628.3598702057852,1925.646576341295,13.333333333333334,0.10505952380952381,7
